position_date,net_short_position,isin,issuer_name,position_holder,source
2018-02-16,0.59,NL0010558797,OCI N.V.,"WorldQuant, LLC",archive
2018-02-16,0.68,NL0009739416,PostNL N.V.,"WorldQuant, LLC",archive
2018-02-16,1.44,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",archive
2018-02-15,0.66,NL0000352565,Fugro N.V.,AHL Partners LLP,archive
2018-02-15,0.45,BE0003818359,Galapagos NV,AHL Partners LLP,archive
2018-02-15,1.9,NL0000360618,SBM Offshore N.V.,"AQR Capital Management, LLC",archive
2018-02-15,0.5,NL0000339760,BE Semiconductor Industries N.V.,BNP Paribas S.A.,archive
2018-02-15,0.59,NL0010273215,ASML Holding N.V.,"Bridgewater Associates, LP",archive
2018-02-15,0.71,NL0000289213,Wereldhave N.V.,Citadel Advisors II LLC,archive
2018-02-15,0.6,NL0009269109,Koninklijke Heijmans N.V.,Citadel Securities (Europe) Limited,archive
2018-02-15,0.87,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2018-02-15,0.5,LU0569974404,Aperam S.A.,Millennium International Management LP,archive
2018-02-15,0.62,NL0000289213,Wereldhave N.V.,Toscafund Asset Management LLP,archive
2018-02-14,1.92,BE0003818359,Galapagos NV,"AQR Capital Management, LLC",archive
2018-02-14,2.69,NL0009432491,Koninklijke Vopak N.V.,"AQR Capital Management, LLC",archive
2018-02-14,0.51,NL0010558797,OCI N.V.,"BlueMountain Capital Management, LLC",archive
2018-02-14,0.67,NL0011821202,ING Groep N.V.,"Bridgewater Associates, LP",archive
2018-02-14,0.67,NL0000009538,Koninklijke Philips N.V.,"Bridgewater Associates, LP",archive
2018-02-14,1.54,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2018-02-14,0.6,NL0009432491,Koninklijke Vopak N.V.,Marshall Wace LLP,archive
2018-02-14,1.95,NL0010391025,Pharming Group N.V.,Marshall Wace LLP,archive
2018-02-14,0.92,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2018-02-14,0.59,BE0003818359,Galapagos NV,Millennium International Management LP,archive
2018-02-14,0.61,NL0010391025,Pharming Group N.V.,"PDT Partners, LLC",archive
2018-02-14,0.69,BE0003818359,Galapagos NV,"WorldQuant, LLC",archive
2018-02-14,1.32,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",archive
2018-02-13,0.7,NL0000352565,Fugro N.V.,AHL Partners LLP,archive
2018-02-13,1.1,NL0010558797,OCI N.V.,"AQR Capital Management, LLC",archive
2018-02-13,1.1,NL0000352565,Fugro N.V.,Capital Fund Management S.A.,archive
2018-02-13,0.72,NL0000289213,Wereldhave N.V.,Capital Fund Management S.A.,archive
2018-02-13,0.68,NL0000289213,Wereldhave N.V.,Citadel Advisors II LLC,archive
2018-02-13,0.48,NL0009269109,Koninklijke Heijmans N.V.,Citadel Securities (Europe) Limited,archive
2018-02-13,0.5,NL0000303709,AEGON Ltd.,Marshall Wace LLP,archive
2018-02-13,1.05,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2018-02-13,0.59,NL0011279492,Flow Traders Ltd.,"Philadelphia Financial Management of San Francisco, LLC",archive
2018-02-13,0.6,NL0010558797,OCI N.V.,"WorldQuant, LLC",archive
2018-02-12,0.65,NL0010273215,ASML Holding N.V.,"Bridgewater Associates, LP",archive
2018-02-12,0.72,NL0011821202,ING Groep N.V.,"Bridgewater Associates, LP",archive
2018-02-12,0.58,NL0011794037,Koninklijke Ahold Delhaize N.V.,"Bridgewater Associates, LP",archive
2018-02-12,0.73,NL0000009538,Koninklijke Philips N.V.,"Bridgewater Associates, LP",archive
2018-02-12,0.51,NL0010558797,OCI N.V.,Capital Fund Management S.A.,archive
2018-02-12,0.83,NL0011279492,Flow Traders Ltd.,"Connor, Clark & Lunn Investment Management Ltd.",archive
2018-02-12,0.73,NL0011279492,Flow Traders Ltd.,GSA Capital Partners LLP,archive
2018-02-12,0.49,NL0000303709,AEGON Ltd.,Marshall Wace LLP,archive
2018-02-12,1.19,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2018-02-12,0.64,NL0000289213,Wereldhave N.V.,"PDT Partners, LLC",archive
2018-02-12,0.76,NL0011279492,Flow Traders Ltd.,"Philadelphia Financial Management of San Francisco, LLC",archive
2018-02-12,1.21,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",archive
2018-02-09,0.59,BE0003818359,Galapagos NV,AHL Partners LLP,archive
2018-02-09,1.84,BE0003818359,Galapagos NV,"AQR Capital Management, LLC",archive
2018-02-09,0.0,NL0011279492,Flow Traders Ltd.,Balyasny Asset Management LP,archive
2018-02-09,0.71,NL0000352565,Fugro N.V.,"BlackRock Institutional Trust Company, National Association",archive
2018-02-09,0.5,NL0000289213,Wereldhave N.V.,"BlackRock Institutional Trust Company, National Association",archive
2018-02-09,0.97,NL0000009082,Koninklijke KPN N.V.,BNP Paribas S.A.,archive
2018-02-09,0.72,NL0010273215,ASML Holding N.V.,"Bridgewater Associates, LP",archive
2018-02-09,0.81,NL0011821202,ING Groep N.V.,"Bridgewater Associates, LP",archive
2018-02-09,0.65,NL0011794037,Koninklijke Ahold Delhaize N.V.,"Bridgewater Associates, LP",archive
2018-02-09,0.81,NL0000009538,Koninklijke Philips N.V.,"Bridgewater Associates, LP",archive
2018-02-09,0.59,NL0000339760,BE Semiconductor Industries N.V.,Highbridge Capital Management LLC,archive
2018-02-09,1.42,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2018-02-09,1.6,NL0010391025,Pharming Group N.V.,Marshall Wace LLP,archive
2018-02-09,1.31,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2018-02-09,0.64,BE0003818359,Galapagos NV,Millennium International Management LP,archive
2018-02-09,0.0,NL0011279492,Flow Traders Ltd.,Pelham Global Financials Master Fund Ltd.,archive
2018-02-09,1.05,NL0011279492,Flow Traders Ltd.,"Philadelphia Financial Management of San Francisco, LLC",archive
2018-02-09,1.93,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",archive
2018-02-09,1.13,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",archive
2018-02-08,0.69,NL0000352565,Fugro N.V.,AHL Partners LLP,archive
2018-02-08,1.12,NL0006237562,ARCADIS N.V.,AKO Capital LLP,archive
2018-02-08,1.74,BE0003818359,Galapagos NV,"AQR Capital Management, LLC",archive
2018-02-08,0.65,NL0010273215,ASML Holding N.V.,"Bridgewater Associates, LP",archive
2018-02-08,0.73,NL0011821202,ING Groep N.V.,"Bridgewater Associates, LP",archive
2018-02-08,0.73,NL0000009538,Koninklijke Philips N.V.,"Bridgewater Associates, LP",archive
2018-02-08,0.68,NL0011279492,Flow Traders Ltd.,GSA Capital Partners LLP,archive
2018-02-08,1.12,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2018-02-08,1.23,NL0010391025,Pharming Group N.V.,Marshall Wace LLP,archive
2018-02-08,1.46,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2018-02-08,0.48,BE0003818359,Galapagos NV,Oxford Asset Management,archive
2018-02-08,0.5,NL0010558797,OCI N.V.,Systematica Investments Limited,archive
2018-02-08,1.86,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",archive
2018-02-08,0.99,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",archive
2018-02-07,0.58,NL0000337319,Koninklijke BAM Groep N.V.,AHL Partners LLP,archive
2018-02-07,1.68,BE0003818359,Galapagos NV,"AQR Capital Management, LLC",archive
2018-02-07,0.89,NL0000009082,Koninklijke KPN N.V.,"AQR Capital Management, LLC",archive
2018-02-07,1.01,NL0011279492,Flow Traders Ltd.,Balyasny Asset Management LP,archive
2018-02-07,0.58,NL0010273215,ASML Holding N.V.,"Bridgewater Associates, LP",archive
2018-02-07,1.01,NL0000352565,Fugro N.V.,Capital Fund Management S.A.,archive
2018-02-07,0.5,NL0000289213,Wereldhave N.V.,Citadel Advisors II LLC,archive
2018-02-07,0.5,NL0000289213,Wereldhave N.V.,"D. E. Shaw & Co., L.P.",archive
2018-02-07,0.7,NL0011279492,Flow Traders Ltd.,GSA Capital Partners LLP,archive
2018-02-07,0.6,NL0000339760,BE Semiconductor Industries N.V.,Highbridge Capital Management LLC,archive
2018-02-07,0.74,NL0011540547,ABN AMRO Bank NV,Marshall Wace LLP,archive
2018-02-07,0.51,NL0000303709,AEGON Ltd.,Marshall Wace LLP,archive
2018-02-07,0.5,NL0011794037,Koninklijke Ahold Delhaize N.V.,Marshall Wace LLP,archive
2018-02-07,1.3,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2018-02-07,1.38,NL0010391025,Pharming Group N.V.,Marshall Wace LLP,archive
2018-02-07,1.5,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2018-02-07,0.78,BE0003818359,Galapagos NV,"WorldQuant, LLC",archive
2018-02-07,0.86,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",archive
2018-02-06,0.69,BE0003818359,Galapagos NV,AHL Partners LLP,archive
2018-02-06,1.7,BE0003818359,Galapagos NV,"AQR Capital Management, LLC",archive
2018-02-06,0.99,NL0011279492,Flow Traders Ltd.,Balyasny Asset Management LP,archive
2018-02-06,0.61,NL0010273215,ASML Holding N.V.,"Bridgewater Associates, LP",archive
2018-02-06,0.69,NL0011821202,ING Groep N.V.,"Bridgewater Associates, LP",archive
2018-02-06,0.55,NL0011794037,Koninklijke Ahold Delhaize N.V.,"Bridgewater Associates, LP",archive
2018-02-06,0.69,NL0000009538,Koninklijke Philips N.V.,"Bridgewater Associates, LP",archive
2018-02-06,0.61,NL0000289213,Wereldhave N.V.,Capital Fund Management S.A.,archive
2018-02-06,0.5,NL0000009082,Koninklijke KPN N.V.,"Castle Creek Arbitrage, LLC",archive
2018-02-06,0.5,NL0009269109,Koninklijke Heijmans N.V.,Citadel Securities (Europe) Limited,archive
2018-02-06,0.65,NL0011279492,Flow Traders Ltd.,GSA Capital Partners LLP,archive
2018-02-06,1.09,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2018-02-06,0.45,NL0011279492,Flow Traders Ltd.,Marshall Wace LLP,archive
2018-02-06,0.59,NL0009432491,Koninklijke Vopak N.V.,Marshall Wace LLP,archive
2018-02-06,1.47,NL0010391025,Pharming Group N.V.,Marshall Wace LLP,archive
2018-02-06,0.75,NL0000289213,Wereldhave N.V.,Millennium International Management LP,archive
2018-02-06,0.57,NL0000289213,Wereldhave N.V.,"PDT Partners, LLC",archive
2018-02-06,2.2,NL0011821392,Signify N.V.,Tybourne Capital Management (HK) Limited,archive
2018-02-06,0.59,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2018-02-06,0.72,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",archive
2018-02-05,0.51,NL0010273215,ASML Holding N.V.,"Bridgewater Associates, LP",archive
2018-02-05,0.48,NL0000289213,Wereldhave N.V.,"D. E. Shaw & Co., L.P.",archive
2018-02-05,0.96,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2018-02-05,0.59,NL0000339760,BE Semiconductor Industries N.V.,Highbridge Capital Management LLC,archive
2018-02-05,1.22,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2018-02-05,0.36,NL0010558797,OCI N.V.,Marshall Wace LLP,archive
2018-02-05,1.34,NL0010391025,Pharming Group N.V.,Marshall Wace LLP,archive
2018-02-05,0.6,NL0000289213,Wereldhave N.V.,"PDT Partners, LLC",archive
2018-02-05,0.61,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2018-02-05,0.81,BE0003818359,Galapagos NV,"WorldQuant, LLC",archive
2018-02-05,1.9,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",archive
2018-02-05,0.56,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",archive
2018-02-02,0.68,NL0000337319,Koninklijke BAM Groep N.V.,AHL Partners LLP,archive
2018-02-02,0.9,NL0000009082,Koninklijke KPN N.V.,"AQR Capital Management, LLC",archive
2018-02-02,0.91,NL0000352565,Fugro N.V.,Capital Fund Management S.A.,archive
2018-02-02,0.52,NL0000289213,Wereldhave N.V.,"D. E. Shaw & Co., L.P.",archive
2018-02-02,0.52,NL0010558797,OCI N.V.,Marshall Wace LLP,archive
2018-02-02,1.24,NL0010391025,Pharming Group N.V.,Marshall Wace LLP,archive
2018-02-02,1.46,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2018-02-02,0.63,NL0000289213,Wereldhave N.V.,Millennium International Management LP,archive
2018-02-02,0.49,NL0009432491,Koninklijke Vopak N.V.,"WorldQuant, LLC",archive
2018-02-02,0.7,NL0009739416,PostNL N.V.,"WorldQuant, LLC",archive
2018-02-01,0.89,NL0000009082,Koninklijke KPN N.V.,"AQR Capital Management, LLC",archive
2018-02-01,1.0,NL0011279492,Flow Traders Ltd.,"Connor, Clark & Lunn Investment Management Ltd.",archive
2018-02-01,0.6,NL0011540547,ABN AMRO Bank NV,Marshall Wace LLP,archive
2018-01-31,0.79,BE0003818359,Galapagos NV,AHL Partners LLP,archive
2018-01-31,1.62,BE0003818359,Galapagos NV,"AQR Capital Management, LLC",archive
2018-01-31,0.79,NL0011872650,Basic-Fit N.V.,BlackRock Investment Management (UK) Limited,archive
2018-01-31,0.49,NL0009432491,Koninklijke Vopak N.V.,BlackRock Investment Management (UK) Limited,archive
2018-01-31,0.52,NL0011821202,ING Groep N.V.,"Bridgewater Associates, LP",archive
2018-01-31,0.52,NL0000009538,Koninklijke Philips N.V.,"Bridgewater Associates, LP",archive
2018-01-31,0.66,LU0569974404,Aperam S.A.,CQS (UK) LLP,archive
2018-01-31,1.11,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2018-01-31,1.12,NL0010391025,Pharming Group N.V.,Marshall Wace LLP,archive
2018-01-31,0.58,BE0003818359,Galapagos NV,Oxford Asset Management,archive
2018-01-31,0.5,NL0010558797,OCI N.V.,"WorldQuant, LLC",archive
2018-01-30,0.66,NL0000352565,Fugro N.V.,"BlackRock Institutional Trust Company, National Association",archive
2018-01-30,0.49,NL0010558797,OCI N.V.,Marshall Wace LLP,archive
2018-01-30,1.03,NL0010391025,Pharming Group N.V.,Marshall Wace LLP,archive
2018-01-30,0.71,NL0000289213,Wereldhave N.V.,Millennium International Management LP,archive
2018-01-30,0.49,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",archive
2018-01-29,0.79,NL0000352565,Fugro N.V.,AHL Partners LLP,archive
2018-01-29,0.77,NL0000337319,Koninklijke BAM Groep N.V.,AHL Partners LLP,archive
2018-01-29,0.48,NL0000352565,Fugro N.V.,AXA Investment Managers Chorus Limited,archive
2018-01-29,0.46,NL0009432491,Koninklijke Vopak N.V.,CapeView Capital LLP,archive
2018-01-29,1.03,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2018-01-29,0.59,NL0009432491,Koninklijke Vopak N.V.,Jupiter Investment Management Limited,archive
2018-01-29,1.14,NL0011279492,Flow Traders Ltd.,Marshall Wace LLP,archive
2018-01-29,0.96,NL0010391025,Pharming Group N.V.,Marshall Wace LLP,archive
2018-01-29,1.93,NL0011279492,Flow Traders Ltd.,"Philadelphia Financial Management of San Francisco, LLC",archive
2018-01-29,0.44,NL0009269109,Koninklijke Heijmans N.V.,Susquehanna International Holdings LLC,archive
2018-01-29,0.7,BE0003818359,Galapagos NV,"WorldQuant, LLC",archive
2018-01-29,0.63,NL0009739416,PostNL N.V.,"WorldQuant, LLC",archive
2018-01-26,0.42,NL0000339760,BE Semiconductor Industries N.V.,BNP Paribas S.A.,archive
2018-01-26,0.5,NL0009432491,Koninklijke Vopak N.V.,CapeView Capital LLP,archive
2018-01-26,1.19,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2018-01-26,0.7,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,archive
2018-01-26,1.08,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2018-01-26,0.55,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2018-01-26,0.57,NL0009739416,PostNL N.V.,"WorldQuant, LLC",archive
2018-01-25,0.88,BE0003818359,Galapagos NV,AHL Partners LLP,archive
2018-01-25,1.5,BE0003818359,Galapagos NV,"AQR Capital Management, LLC",archive
2018-01-25,0.5,NL0000303709,AEGON Ltd.,B&G Master Fund Plc,archive
2018-01-25,1.2,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2018-01-25,0.6,NL0009432491,Koninklijke Vopak N.V.,Jupiter Investment Management Limited,archive
2018-01-25,1.28,NL0011279492,Flow Traders Ltd.,Marshall Wace LLP,archive
2018-01-25,0.79,NL0011660485,Sif Holding N.V.,Renaissance Technologies LLC,archive
2018-01-25,0.6,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2018-01-24,0.87,NL0000337319,Koninklijke BAM Groep N.V.,AHL Partners LLP,archive
2018-01-24,0.59,NL0000352565,Fugro N.V.,AXA Investment Managers Chorus Limited,archive
2018-01-24,0.5,NL0009432491,Koninklijke Vopak N.V.,BlackRock Investment Management (UK) Limited,archive
2018-01-24,1.19,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2018-01-24,0.51,NL0011540547,ABN AMRO Bank NV,Marshall Wace LLP,archive
2018-01-24,0.81,NL0010391025,Pharming Group N.V.,Marshall Wace LLP,archive
2018-01-24,0.5,NL0010391025,Pharming Group N.V.,"PDT Partners, LLC",archive
2018-01-24,0.7,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2018-01-24,1.88,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",archive
2018-01-23,0.89,NL0000352565,Fugro N.V.,AHL Partners LLP,archive
2018-01-23,1.41,BE0003818359,Galapagos NV,"AQR Capital Management, LLC",archive
2018-01-23,0.99,NL0011279492,Flow Traders Ltd.,"Connor, Clark & Lunn Investment Management Ltd.",archive
2018-01-23,1.09,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2018-01-23,1.39,NL0000352565,Fugro N.V.,JPMorgan Asset Management (UK) Ltd.,archive
2018-01-23,0.69,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,archive
2018-01-23,1.13,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2018-01-23,0.77,NL0010391025,Pharming Group N.V.,Marshall Wace LLP,archive
2018-01-23,0.87,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2018-01-23,0.83,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2018-01-22,1.34,BE0003818359,Galapagos NV,"AQR Capital Management, LLC",archive
2018-01-22,0.49,NL0009432491,Koninklijke Vopak N.V.,BlackRock Investment Management (UK) Limited,archive
2018-01-22,1.2,NL0011279492,Flow Traders Ltd.,GSA Capital Partners LLP,archive
2018-01-22,0.62,NL0010391025,Pharming Group N.V.,Marshall Wace LLP,archive
2018-01-22,0.92,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2018-01-22,1.98,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",archive
2018-01-19,0.99,NL0000352565,Fugro N.V.,AHL Partners LLP,archive
2018-01-19,1.0,NL0006237562,ARCADIS N.V.,AKO Capital LLP,archive
2018-01-19,1.26,BE0003818359,Galapagos NV,"AQR Capital Management, LLC",archive
2018-01-19,0.69,NL0000352565,Fugro N.V.,AXA Investment Managers Chorus Limited,archive
2018-01-19,0.49,NL0011279492,Flow Traders Ltd.,Citadel Advisors II LLC,archive
2018-01-19,0.61,NL0000339760,BE Semiconductor Industries N.V.,Highbridge Capital Management LLC,archive
2018-01-18,0.5,NL0011279492,Flow Traders Ltd.,Citadel Advisors II LLC,archive
2018-01-18,1.28,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2018-01-18,0.49,NL0000352565,Fugro N.V.,Oxford Asset Management,archive
2018-01-17,0.99,BE0003818359,Galapagos NV,AHL Partners LLP,archive
2018-01-17,1.88,NL0000360618,SBM Offshore N.V.,"AQR Capital Management, LLC",archive
2018-01-17,0.78,NL0000352565,Fugro N.V.,AXA Investment Managers Chorus Limited,archive
2018-01-17,0.63,NL0000337319,Koninklijke BAM Groep N.V.,Linden Advisors LP,archive
2018-01-17,0.6,NL0009432491,Koninklijke Vopak N.V.,Marshall Wace LLP,archive
2018-01-17,0.5,NL0000352565,Fugro N.V.,Oxford Asset Management,archive
2018-01-16,1.01,BE0003818359,Galapagos NV,AHL Partners LLP,archive
2018-01-16,1.9,NL0000360618,SBM Offshore N.V.,"AQR Capital Management, LLC",archive
2018-01-16,0.48,NL0011279492,Flow Traders Ltd.,Argonaut Capital Partners,archive
2018-01-16,0.65,NL0000352565,Fugro N.V.,BlueCrest Capital Management Limited,archive
2018-01-16,0.56,NL0000339760,BE Semiconductor Industries N.V.,BNP Paribas S.A.,archive
2018-01-16,1.0,NL0011279492,Flow Traders Ltd.,GSA Capital Partners LLP,archive
2018-01-16,1.31,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2018-01-16,0.78,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,archive
2018-01-16,0.95,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2018-01-16,0.62,NL0000352565,Fugro N.V.,Myriad Opportunities Master Fund Limited,archive
2018-01-16,0.62,BE0003818359,Galapagos NV,"WorldQuant, LLC",archive
2018-01-15,0.99,NL0011279492,Flow Traders Ltd.,GSA Capital Partners LLP,archive
2018-01-15,1.03,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2018-01-15,0.88,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2018-01-15,2.07,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",archive
2018-01-12,1.01,NL0000352565,Fugro N.V.,AHL Partners LLP,archive
2018-01-12,1.1,BE0003818359,Galapagos NV,"AQR Capital Management, LLC",archive
2018-01-12,1.89,NL0000360618,SBM Offshore N.V.,"AQR Capital Management, LLC",archive
2018-01-12,0.88,NL0000352565,Fugro N.V.,AXA Investment Managers Chorus Limited,archive
2018-01-12,0.59,NL0000352565,Fugro N.V.,BlueCrest Capital Management Limited,archive
2018-01-12,1.0,NL0011279492,Flow Traders Ltd.,GSA Capital Partners LLP,archive
2018-01-12,1.29,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2018-01-12,0.45,NL0000352565,Fugro N.V.,Marshall Wace LLP,archive
2018-01-12,0.51,NL0010558797,OCI N.V.,Marshall Wace LLP,archive
2018-01-12,0.6,BE0003818359,Galapagos NV,Oxford Asset Management,archive
2018-01-12,0.78,NL0000337319,Koninklijke BAM Groep N.V.,RAM Active Investments SA,archive
2018-01-12,0.57,NL0000289213,Wereldhave N.V.,Toscafund Asset Management LLP,archive
2018-01-12,0.51,BE0003818359,Galapagos NV,"WorldQuant, LLC",archive
2018-01-12,0.5,NL0009432491,Koninklijke Vopak N.V.,"WorldQuant, LLC",archive
2018-01-11,0.0,NL0000345627,Ease2pay N.V.,Accent Aigu B.V.,archive
2018-01-11,0.5,NL0011279492,Flow Traders Ltd.,Balyasny Asset Management LP,archive
